Formulas,Material_IDs,Formation Energy (eV/atom),Band Gap (eV),energy_above_hull,Structure
Li3MnF6,"mp-755656, mp-2913178, mp-757600, mp-753041, mp-776098, mp-760028, mp-777780, mp-1111072, mp-777812",-2.952753544543103,1.5987,0.077594222250005,"# generated using pymatgen
data_Li3MnF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.48919800
_cell_length_b   5.48919807
_cell_length_c   5.48919768
_cell_angle_alpha   59.99999794
_cell_angle_beta   59.99999809
_cell_angle_gamma   60.00000045
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3MnF6
_chemical_formula_sum   'Li3 Mn1 F6'
_cell_volume   116.95307920
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  Li  Li1  1  0.75000000  0.75000000  0.75000000  1
  Li  Li2  1  0.50000000  0.50000000  0.50000000  1
  Mn  Mn3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.24818400  0.75181600  0.24818400  1
  F  F5  1  0.75181600  0.75181600  0.24818400  1
  F  F6  1  0.75181600  0.24818400  0.75181600  1
  F  F7  1  0.75181600  0.24818400  0.24818400  1
  F  F8  1  0.24818400  0.75181600  0.75181600  1
  F  F9  1  0.24818400  0.24818400  0.75181600  1
"
Na2VAuF6,mp-1111085,-2.348906331374999,0.0,0.401087501249998,"# generated using pymatgen
data_Na2VAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.16089900
_cell_length_b   6.16089921
_cell_length_c   6.16089917
_cell_angle_alpha   60.00000008
_cell_angle_beta   59.99999557
_cell_angle_gamma   59.99999577
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2VAuF6
_chemical_formula_sum   'Na2 V1 Au1 F6'
_cell_volume   165.35497604
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.25000000  0.25000000  0.25000000  1
  Na  Na1  1  0.75000000  0.75000000  0.75000000  1
  V  V2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.22321500  0.77678500  0.22321500  1
  F  F5  1  0.77678500  0.77678500  0.22321500  1
  F  F6  1  0.77678500  0.22321500  0.77678500  1
  F  F7  1  0.77678500  0.22321500  0.22321500  1
  F  F8  1  0.22321500  0.77678500  0.77678500  1
  F  F9  1  0.22321500  0.22321500  0.77678500  1
"
Na2CrAuF6,mp-1111086,-2.361215615275862,1.1718,0.286642656166668,"# generated using pymatgen
data_Na2CrAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.02588540
_cell_length_b   6.02588511
_cell_length_c   6.02588539
_cell_angle_alpha   60.00000044
_cell_angle_beta   59.99999993
_cell_angle_gamma   59.99999840
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2CrAuF6
_chemical_formula_sum   'Na2 Cr1 Au1 F6'
_cell_volume   154.72040028
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.25000000  0.25000000  0.25000000  1
  Na  Na1  1  0.75000000  0.75000000  0.75000000  1
  Cr  Cr2  1  0.00000000  -0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.22339974  0.77660026  0.22339974  1
  F  F5  1  0.77660026  0.77660026  0.22339974  1
  F  F6  1  0.77660026  0.22339974  0.77660026  1
  F  F7  1  0.77660026  0.22339974  0.22339974  1
  F  F8  1  0.22339974  0.77660026  0.77660026  1
  F  F9  1  0.22339974  0.22339974  0.77660026  1
"
Na2CrAgF6,mp-1111094,-2.556679519442528,2.3255,0.139831533249995,"# generated using pymatgen
data_Na2CrAgF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.04056600
_cell_length_b   6.04056634
_cell_length_c   6.04056636
_cell_angle_alpha   60.00000452
_cell_angle_beta   60.00000198
_cell_angle_gamma   60.00000185
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2CrAgF6
_chemical_formula_sum   'Na2 Cr1 Ag1 F6'
_cell_volume   155.85401022
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.25000000  0.25000000  0.25000000  1
  Na  Na1  1  0.75000000  0.75000000  0.75000000  1
  Cr  Cr2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.22523500  0.77476500  0.22523500  1
  F  F5  1  0.77476500  0.77476500  0.22523500  1
  F  F6  1  0.77476500  0.22523500  0.77476500  1
  F  F7  1  0.77476500  0.22523500  0.22523500  1
  F  F8  1  0.22523500  0.77476500  0.77476500  1
  F  F9  1  0.22523500  0.22523500  0.77476500  1
"
NaLi2MoF6,mp-1111098,-2.610014631333332,2.4654,0.280000603499999,"# generated using pymatgen
data_NaLi2MoF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.96991600
_cell_length_b   5.96991607
_cell_length_c   5.96991591
_cell_angle_alpha   60.00000256
_cell_angle_beta   59.99999950
_cell_angle_gamma   60.00000041
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLi2MoF6
_chemical_formula_sum   'Na1 Li2 Mo1 F6'
_cell_volume   150.44912642
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.50000000  0.50000000  0.50000000  1
  Li  Li1  1  0.25000000  0.25000000  0.25000000  1
  Li  Li2  1  0.75000000  0.75000000  0.75000000  1
  Mo  Mo3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.24321200  0.75678800  0.24321200  1
  F  F5  1  0.75678800  0.75678800  0.24321200  1
  F  F6  1  0.75678800  0.24321200  0.75678800  1
  F  F7  1  0.75678800  0.24321200  0.24321200  1
  F  F8  1  0.24321200  0.75678800  0.75678800  1
  F  F9  1  0.24321200  0.24321200  0.75678800  1
"
Li2CoAgF6,mp-1111099,-2.084272759833332,1.7043,0.32498615475,"# generated using pymatgen
data_Li2CoAgF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.85843800
_cell_length_b   5.85843788
_cell_length_c   5.85843740
_cell_angle_alpha   60.00000011
_cell_angle_beta   59.99999663
_cell_angle_gamma   59.99999934
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2CoAgF6
_chemical_formula_sum   'Li2 Co1 Ag1 F6'
_cell_volume   142.17736166
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  Li  Li1  1  0.75000000  0.75000000  0.75000000  1
  Co  Co2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.22553700  0.77446300  0.22553700  1
  F  F5  1  0.77446300  0.77446300  0.22553700  1
  F  F6  1  0.77446300  0.22553700  0.77446300  1
  F  F7  1  0.77446300  0.22553700  0.22553700  1
  F  F8  1  0.22553700  0.77446300  0.77446300  1
  F  F9  1  0.22553700  0.22553700  0.77446300  1
"
K2TlCoF6,mp-1111102,-2.472797150783334,2.5182,0.077475741250006,"# generated using pymatgen
data_K2TlCoF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.28872400
_cell_length_b   6.28872422
_cell_length_c   6.28872422
_cell_angle_alpha   60.00000380
_cell_angle_beta   60.00000115
_cell_angle_gamma   60.00000118
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2TlCoF6
_chemical_formula_sum   'K2 Tl1 Co1 F6'
_cell_volume   175.86226296
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.25000000  1
  K  K1  1  0.75000000  0.75000000  0.75000000  1
  Tl  Tl2  1  0.50000000  0.50000000  0.50000000  1
  Co  Co3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.21139400  0.78860600  0.21139400  1
  F  F5  1  0.78860600  0.78860600  0.21139400  1
  F  F6  1  0.78860600  0.21139400  0.78860600  1
  F  F7  1  0.78860600  0.21139400  0.21139400  1
  F  F8  1  0.21139400  0.78860600  0.78860600  1
  F  F9  1  0.21139400  0.21139400  0.78860600  1
"
K2NaCoF6,mp-1111105,-2.7324183085879303,2.9932,0.0,"# generated using pymatgen
data_K2NaCoF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.85691200
_cell_length_b   5.85691236
_cell_length_c   5.85691235
_cell_angle_alpha   60.00000128
_cell_angle_beta   60.00000197
_cell_angle_gamma   60.00000206
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2NaCoF6
_chemical_formula_sum   'K2 Na1 Co1 F6'
_cell_volume   142.06633241
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.25000000  1
  K  K1  1  0.75000000  0.75000000  0.75000000  1
  Na  Na2  1  0.50000000  0.50000000  0.50000000  1
  Co  Co3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.22619400  0.77380600  0.22619400  1
  F  F5  1  0.77380600  0.77380600  0.22619400  1
  F  F6  1  0.77380600  0.22619400  0.77380600  1
  F  F7  1  0.77380600  0.22619400  0.22619400  1
  F  F8  1  0.22619400  0.77380600  0.77380600  1
  F  F9  1  0.22619400  0.22619400  0.77380600  1
"
K3NiF6,mp-1111140,-2.572764307175,0.0,0.042441256000001,"# generated using pymatgen
data_K3NiF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.19053700
_cell_length_b   6.19053699
_cell_length_c   6.19053698
_cell_angle_alpha   59.99999636
_cell_angle_beta   59.99999455
_cell_angle_gamma   59.99999458
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K3NiF6
_chemical_formula_sum   'K3 Ni1 F6'
_cell_volume   167.75285613
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.25000000  1
  K  K1  1  0.75000000  0.75000000  0.75000000  1
  K  K2  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.21663000  0.78337000  0.21663000  1
  F  F5  1  0.78337000  0.78337000  0.21663000  1
  F  F6  1  0.78337000  0.21663000  0.78337000  1
  F  F7  1  0.78337000  0.21663000  0.21663000  1
  F  F8  1  0.21663000  0.78337000  0.78337000  1
  F  F9  1  0.21663000  0.21663000  0.78337000  1
"
Na2CoAuF6,mp-1111141,-2.018158489275862,0.9908,0.2765854985,"# generated using pymatgen
data_Na2CoAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.95460900
_cell_length_b   5.95460868
_cell_length_c   5.95460918
_cell_angle_alpha   60.00000111
_cell_angle_beta   59.99999545
_cell_angle_gamma   59.99999264
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2CoAuF6
_chemical_formula_sum   'Na2 Co1 Au1 F6'
_cell_volume   149.29480802
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.25000000  0.25000000  0.25000000  1
  Na  Na1  1  0.75000000  0.75000000  0.75000000  1
  Co  Co2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.22420300  0.77579700  0.22420300  1
  F  F5  1  0.77579700  0.77579700  0.22420300  1
  F  F6  1  0.77579700  0.22420300  0.77579700  1
  F  F7  1  0.77579700  0.22420300  0.22420300  1
  F  F8  1  0.22420300  0.77579700  0.77579700  1
  F  F9  1  0.22420300  0.22420300  0.77579700  1
"
Li2CuMoF6,mp-1111143,-2.22315367933333,0.0,0.415521271999999,"# generated using pymatgen
data_Li2CuMoF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.93536200
_cell_length_b   5.93536176
_cell_length_c   5.93536206
_cell_angle_alpha   60.00000398
_cell_angle_beta   60.00000032
_cell_angle_gamma   59.99999868
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2CuMoF6
_chemical_formula_sum   'Li2 Cu1 Mo1 F6'
_cell_volume   147.85180626
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  Li  Li1  1  0.75000000  0.75000000  0.75000000  1
  Cu  Cu2  1  0.50000000  0.50000000  0.50000000  1
  Mo  Mo3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.24626100  0.75373900  0.24626100  1
  F  F5  1  0.75373900  0.75373900  0.24626100  1
  F  F6  1  0.75373900  0.24626100  0.75373900  1
  F  F7  1  0.75373900  0.24626100  0.24626100  1
  F  F8  1  0.24626100  0.75373900  0.75373900  1
  F  F9  1  0.24626100  0.24626100  0.75373900  1
"
Li2NiAgF6,mp-1111146,-2.021007083083335,0.0,0.318591045999999,"# generated using pymatgen
data_Li2NiAgF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.86242100
_cell_length_b   5.86242167
_cell_length_c   5.86242144
_cell_angle_alpha   60.00000074
_cell_angle_beta   59.99999686
_cell_angle_gamma   59.99999814
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2NiAgF6
_chemical_formula_sum   'Li2 Ni1 Ag1 F6'
_cell_volume   142.46759100
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  Li  Li1  1  0.75000000  0.75000000  0.75000000  1
  Ni  Ni2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.23080800  0.76919200  0.23080800  1
  F  F5  1  0.76919200  0.76919200  0.23080800  1
  F  F6  1  0.76919200  0.23080800  0.76919200  1
  F  F7  1  0.76919200  0.23080800  0.23080800  1
  F  F8  1  0.23080800  0.76919200  0.76919200  1
  F  F9  1  0.23080800  0.23080800  0.76919200  1
"
K2LiNiF6,mp-1111147,-2.641061973783333,0.0,0.022245482000003,"# generated using pymatgen
data_K2LiNiF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.67321400
_cell_length_b   5.67321361
_cell_length_c   5.67321337
_cell_angle_alpha   59.99999372
_cell_angle_beta   59.99999634
_cell_angle_gamma   59.99999775
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2LiNiF6
_chemical_formula_sum   'K2 Li1 Ni1 F6'
_cell_volume   129.11371654
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.25000000  1
  K  K1  1  0.75000000  0.75000000  0.75000000  1
  Li  Li2  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.23809600  0.76190400  0.23809600  1
  F  F5  1  0.76190400  0.76190400  0.23809600  1
  F  F6  1  0.76190400  0.23809600  0.76190400  1
  F  F7  1  0.76190400  0.23809600  0.23809600  1
  F  F8  1  0.23809600  0.76190400  0.76190400  1
  F  F9  1  0.23809600  0.23809600  0.76190400  1
"
NaLi2MnF6,mp-1111191,-2.682731754597701,0.0,0.326371676999995,"# generated using pymatgen
data_NaLi2MnF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.78394800
_cell_length_b   5.78394722
_cell_length_c   5.78394738
_cell_angle_alpha   59.99999466
_cell_angle_beta   59.99999648
_cell_angle_gamma   59.99999553
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLi2MnF6
_chemical_formula_sum   'Na1 Li2 Mn1 F6'
_cell_volume   136.82264852
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.50000000  0.50000000  0.50000000  1
  Li  Li1  1  0.25000000  0.25000000  0.25000000  1
  Li  Li2  1  0.75000000  0.75000000  0.75000000  1
  Mn  Mn3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.23604900  0.76395100  0.23604900  1
  F  F5  1  0.76395100  0.76395100  0.23604900  1
  F  F6  1  0.76395100  0.23604900  0.76395100  1
  F  F7  1  0.76395100  0.23604900  0.23604900  1
  F  F8  1  0.23604900  0.76395100  0.76395100  1
  F  F9  1  0.23604900  0.23604900  0.76395100  1
"
K2RbCrF6,mp-1111217,-3.0395630662,4.5029,0.053049341800005,"# generated using pymatgen
data_K2RbCrF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.44735100
_cell_length_b   6.44735146
_cell_length_c   6.44735123
_cell_angle_alpha   59.99999699
_cell_angle_beta   59.99999607
_cell_angle_gamma   59.99999725
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2RbCrF6
_chemical_formula_sum   'K2 Rb1 Cr1 F6'
_cell_volume   189.50861614
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.25000000  1
  K  K1  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb2  1  0.50000000  0.50000000  0.50000000  1
  Cr  Cr3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.21199100  0.78800900  0.21199100  1
  F  F5  1  0.78800900  0.78800900  0.21199100  1
  F  F6  1  0.78800900  0.21199100  0.78800900  1
  F  F7  1  0.78800900  0.21199100  0.21199100  1
  F  F8  1  0.21199100  0.78800900  0.78800900  1
  F  F9  1  0.21199100  0.21199100  0.78800900  1
"
Li2MnCuF6,mp-1111263,-2.44417678745977,0.0,0.25522375225,"# generated using pymatgen
data_Li2MnCuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.72727500
_cell_length_b   5.72727556
_cell_length_c   5.72727491
_cell_angle_alpha   59.99999457
_cell_angle_beta   59.99999372
_cell_angle_gamma   59.99999745
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2MnCuF6
_chemical_formula_sum   'Li2 Mn1 Cu1 F6'
_cell_volume   132.84007157
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  Li  Li1  1  0.75000000  0.75000000  0.75000000  1
  Mn  Mn2  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.24667900  0.75332100  0.24667900  1
  F  F5  1  0.75332100  0.75332100  0.24667900  1
  F  F6  1  0.75332100  0.24667900  0.75332100  1
  F  F7  1  0.75332100  0.24667900  0.24667900  1
  F  F8  1  0.24667900  0.75332100  0.75332100  1
  F  F9  1  0.24667900  0.24667900  0.75332100  1
"
K2TlNiF6,mp-1111264,-2.469518316783334,0.0,0.095048103854168,"# generated using pymatgen
data_K2TlNiF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.21502600
_cell_length_b   6.21502652
_cell_length_c   6.21502658
_cell_angle_alpha   59.99999909
_cell_angle_beta   60.00000308
_cell_angle_gamma   60.00000276
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2TlNiF6
_chemical_formula_sum   'K2 Tl1 Ni1 F6'
_cell_volume   169.75162660
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.25000000  1
  K  K1  1  0.75000000  0.75000000  0.75000000  1
  Tl  Tl2  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.22215700  0.77784300  0.22215700  1
  F  F5  1  0.77784300  0.77784300  0.22215700  1
  F  F6  1  0.77784300  0.22215700  0.77784300  1
  F  F7  1  0.77784300  0.22215700  0.22215700  1
  F  F8  1  0.22215700  0.77784300  0.77784300  1
  F  F9  1  0.22215700  0.22215700  0.77784300  1
"
K2LiMoF6,mp-1110837,-2.996193935783333,4.4161,0.0,"# generated using pymatgen
data_K2LiMoF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.89361400
_cell_length_b   5.89361448
_cell_length_c   5.89361431
_cell_angle_alpha   60.00000086
_cell_angle_beta   60.00000177
_cell_angle_gamma   60.00000270
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2LiMoF6
_chemical_formula_sum   'K2 Li1 Mo1 F6'
_cell_volume   144.75385679
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.25000000  1
  K  K1  1  0.75000000  0.75000000  0.75000000  1
  Li  Li2  1  0.50000000  0.50000000  0.50000000  1
  Mo  Mo3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.24915900  0.75084100  0.24915900  1
  F  F5  1  0.75084100  0.75084100  0.24915900  1
  F  F6  1  0.75084100  0.24915900  0.75084100  1
  F  F7  1  0.75084100  0.24915900  0.24915900  1
  F  F8  1  0.24915900  0.75084100  0.75084100  1
  F  F9  1  0.24915900  0.24915900  0.75084100  1
"
Li3MoF6,mp-1111287,-2.687778699,2.9152,0.2479111055,"# generated using pymatgen
data_Li3MoF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.67409700
_cell_length_b   5.67409712
_cell_length_c   5.67409750
_cell_angle_alpha   59.99999539
_cell_angle_beta   59.99999706
_cell_angle_gamma   59.99999489
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3MoF6
_chemical_formula_sum   'Li3 Mo1 F6'
_cell_volume   129.17404983
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  Li  Li1  1  0.75000000  0.75000000  0.75000000  1
  Li  Li2  1  0.50000000  0.50000000  0.50000000  1
  Mo  Mo3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.25524100  0.74475900  0.25524100  1
  F  F5  1  0.74475900  0.74475900  0.25524100  1
  F  F6  1  0.74475900  0.25524100  0.74475900  1
  F  F7  1  0.74475900  0.25524100  0.25524100  1
  F  F8  1  0.25524100  0.74475900  0.74475900  1
  F  F9  1  0.25524100  0.25524100  0.74475900  1
"
